song_id,artist_name,title,tempo,key,mode,time_signature,loudness,duration
SOOXXFH12AB0186E48,Bukue One,Ready Now,188.947,11,1,5,-11.601,239.38567
SOMZTXK12AB018491B,Hiram Bullock,Voodoo Chile,129.245,9,1,3,-8.016,502.69995
SOMHUTQ12AB018DEF1,Serpentine,Rainbow Ride,122.004,4,1,4,-8.712,285.70077
SOYHKYI12A6D4FAEB4,Crazy Horse,Scratchy (Takes 1-3 / bonus track),119.649,9,1,5,-11.252,732.39465
SOYVTPT12A8C13FBD4,Baroness,Grad,98.763,3,1,4,-9.213,354.79465
SOPFOHF12A6D4F6538,Slim Whitman,As You Take A  Walk Through My Mind,110.595,7,0,4,-17.222,192.73098
SOPTTOX12A6310E279,Thomas Dolby,One Of Our Submarines,130.017,1,0,4,-8.907,309.57669
SOLRHDX12A8AE47065,Justin,WA-KA-BAM!! (INTRO),41.985,1,1,4,-12.43,22.33424
SOSRMIF12A81C237B0,Barbara Lusch,Now_ Baby_ or Never,92.215,7,0,1,-6.605,259.73506
SOVKDPG12A8C144EE8,Raphaël,Le Petit Train (Mixé Par Mark Plati),150.096,0,0,5,-6.301,211.01669
SODGZCH12AB0183AE6,Ini Kamoze,Goodness & Mercy,165.111,0,1,4,-9.881,236.56444
SOCXRVU12A6D4F87A2,Sugar Minott,Walking Dub,161.721,1,0,4,-9.256,192.15628
SOIWWJW12AB017C41E,Martha Wainwright,Comin' Tonight,117.316,9,1,4,-13.551,209.60608
SOYKSBN12AB017EF6B,Stevie Ray Vaughan And Double Trouble,Chitlins Con Carne,111.834,9,1,4,-13.277,235.65016
SOGMHRG12A6D4FE8CD,Mance Lipscomb,Motherless Children (Remastered Version) (Take 2),153.765,3,1,4,-19.24,180.03546
SOJENAR12A67021592,Randy Travis,On The Other Hand (Remastered Album Version),95.781,5,1,4,-12.324,187.53261
SOCXDDP12A8C141B23,Los Chichos,El Te Daba Mala Vida,133.324,2,1,4,-9.013,221.23057
SOJNGHO12A6D4F84BC,La Portuaria,Palabras De Amor(En Vivo),182.922,4,1,3,-7.548,169.482
SODAYSL12AB018FFFA,Boondox,Nothing To Lose,200.004,2,0,4,-5.852,260.10077
SOULRCV12A8C137BEC,Maurane,Juste Une Petite Fille,89.394,10,0,4,-15.406,263.67955
SOWHWDA12AB0187A89,Michael Bloomfield,Let the People Dance,78.213,11,1,4,-8.287,180.45342
SOWNKEY12A8C131FE7,Beatnuts featuring dead prez and Cheryl Pepsi Riley,Look Around featuring dead prez and Cheryl Pepsi Riley,93.957,1,1,4,-5.414,318.56281
SOGVJTG12A6701E991,Aerosmith,Angel,76.096,2,1,1,-5.763,335.33342
SOHXTED12A8C132856,Rene Touzet,Mi Son Maracaibo,112.067,10,1,4,-12.565,288.33914
SOHLWHP12A6D4F614B,Bill Laswell,Don't Lose Control,99.587,7,1,4,-14.647,258.87302
SOGDDBQ12A8C140740,Jazz Gillum,Little Woman,101.713,7,1,1,-14.663,183.09179
SOGHJED12A8C137F42,Sonny Terry & Brownie McGhee,My Bulldog Blues,117.625,2,1,4,-19.569,167.02649
SOQOEYV12AB0185DEF,Michael McDonald,Love Can Break Your Heart (LP Version),109.731,11,0,4,-10.015,296.202
SOAJUIE12A6D4FAC25,Free,Broad Daylight - The BBC Sessions [Top Gear 17/3/69],114.168,4,1,1,-12.473,197.56363
SOJZZJS12A8C1388F4,Leo Ku,Shi Shang Zui Qiang Man Hua Wang Da Luan Dou,115.449,6,1,4,-8.006,185.0771
SOXYHAQ12A8C139A64,Frankie Randall,Rudolph The Red Nosed Reindeer,134.857,8,0,4,-14.179,200.75057
SOFTQOA12A8C141EF8,The Pineapple Thief,Snowdrops,129.277,2,1,4,-10.06,356.54485
SOFRWMT12A8C13604E,Buddy Jewell,Sweet Southern Comfort,147.928,2,1,4,-6.986,212.89751
SOZEDYL12A6D4F6A73,Flor Silvestre,Luna De Octubre,84.273,4,1,1,-12.972,157.46567
SOCARBC12A58A7BEA3,Capleton,Say Yeah,127.876,0,1,5,-5.404,233.63873
SODBIWB12AB018705E,Demonbreed,Hell Will Reign,94.069,8,1,4,-4.786,337.24036
SOJXYFD12A8C143701,Joe Heaney,The Ferocious O' Flahertys,224.471,1,1,1,-26.343,52.76689
SOIZTGE12AB018096F,Cerati-Melero,Marea De Venus,129.047,10,1,4,-11.291,262.37342
SODOGGH12A6D4F7916,Remmy Ongala,I Want To Go Home,197.038,0,1,4,-17.958,489.482
SOWGPEW12AB0182FEF,The Last,Century City Rag,162.954,2,1,1,-8.383,159.05914
SORULTV12A8AE45994,Jimmy Riley,Life,85.746,2,1,4,-13.05,232.25424
SOSBUAO12A8C132DE4,House Of Lords,Rock Bottom,127.974,0,0,3,-4.045,232.75057
SOVMKKT12A58A7F0CC,Fun Lovin' Criminals,Love Unlimited (Explicit),94.082,2,1,4,-7.119,205.66159
SOFGRFP12AC392B630,Helen O'Connell,The Sweetest Sounds,135.238,0,1,4,-10.527,180.6624
SOSNQLH12A8C132485,Chaotica,Turbocharger,100.009,6,1,4,-9.087,235.4673
SOEJGDS12A8C13875E,The Sun Harbor's Chorus-Documentary Recordings,America the Beautiful,83.15,6,1,4,-20.696,206.91546
SODEQMC12AB018807F,Placebo,Hardly Wait,121.354,10,1,3,-4.422,180.13995
SOSZLHY12A6D4F5CCC,DCS,Tu Hi Tu Sada,95.889,9,1,4,-5.041,305.3971
SOBVAPJ12AB018739D,Muse,Exogenesis: Symphony Part 1 [Overture],121.071,5,1,3,-8.895,258.42893
SORWDCM12A6D4FC397,Kraftwerk,Computer Love (2009 Digital Remaster),127.984,8,1,4,-9.219,399.33342
SOBIAEZ12A8AE484C8,Singing Melody,Someone To Hold,88.897,9,1,4,-10.846,214.90893
SOCMKXW12AB0187C9C,FFH,Great Big Problem,162.002,2,1,4,-5.202,264.07138
SOFNTFC12AB0184512,Bill & Gloria Gaither,He Will Lead His Children Home,110.167,1,1,4,-12.37,162.06322
SOVTGRO12AC4686C43,Willie Clancy,Air: My Lagan Love,106.542,7,1,1,-11.477,166.922
SORSFTZ12A8C1391C5,NOFX,My Heart Is Yearning,156.079,7,1,1,-11.661,143.64689
SOGGMKI12AB017E625,Chris Clark,Tyre,97.845,8,1,4,-28.475,71.99302
SOCAEYG12AB01849C0,GWAR,Let's Blame The Lightman,169.237,1,1,4,-3.492,189.57016
SOAUNYK12AB01860D9,Gran Coquivacoa,Son Sabroso,113.569,7,0,4,-5.698,270.70649
SOWMQTJ12AB0184323,Sick Puppies,Master Of The Universe,209.739,2,1,4,-5.429,212.92363
SOOIXCN12A6D4F77B2,Gary Nichols,Paper Doll,73.979,11,1,3,-11.552,162.19383
SOKLSGP12A8C13A2FD,Andreas Dorau,Das Telefon sagt Du,124.976,11,0,4,-10.201,231.10485
SONOXGB12A81C218C8,Gabinete Caligari,Viaje Al Averno,122.22,4,0,4,-4.199,169.69098
SOCUGVI12AC468B002,James Newton Howard,The Burp Heard 'Round The World,84.969,9,0,1,-9.516,110.52363
SOELRRQ12AB0188C34,Ray Charles,Let's Go,88.745,1,1,3,-8.758,160.93995
SODGSCA12A8C13F157,Geggy Tah,Gina,147.508,0,1,4,-12.987,165.40689
SOAKCYS12AB01852C7,Tom Barabas,Sedona Suite (Sunrise/Prayer/Joy/Sunset),134.491,9,0,3,-16.389,743.36608
SODZMUH12AB01838CD,Los Fabulosos Cadillacs,El Mensaje Soy Yo,115.737,0,1,5,-6.176,171.10159
SOWESWN12AB01899E1,Loretta Lynn,I Can't Feel You Anymore,93.312,3,1,1,-13.141,195.3171
SOGTROT12A67020FF3,Joe Rogan,"Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)",105.006,4,1,5,-14.031,217.10322
SORJCKM12A8C1410BC,Mista,I'll Sweat You (LP Version),90.882,10,0,4,-6.033,253.41342
SOIXLJG12AB018508A,Unearth,Fuel the Fire,160.783,11,0,4,-6.338,222.27546
SOLOYFG12A8C133391,Bob Marley,Memphis,180.876,1,1,4,-15.015,177.71057
SOEIRMZ12AB01864F8,Brian Free & Assurance,Emmaus,101.913,11,1,4,-12.347,243.80036
SOLPJQA12A6D4F87A0,Dream Warriors,Sound Clash,144.067,3,0,4,-6.453,262.19057
SOSDCBC12A58A77A79,The In Crowd / Jah Stitch,Baby My Love,132.337,7,1,3,-6.826,476.9171
SOIEAJT12A8AE458EC,The Fray,Vienna,124.534,5,0,3,-8.096,231.07873
SOPHMCZ12A81C21C54,Groucho Marx,Selling Jolson A Baseball Team,75.22,1,1,5,-13.818,586.70975
SODTDTD12A6D4F7D7B,Alceu Valença,Sete Desejos,144.162,2,1,3,-9.813,205.87057
SOJVTQT12A8C13B86D,Skeeter Davis,He Says The Same Things To Me,89.219,4,1,3,-10.38,168.48934
SOMTCUG12AB018D478,Tito Puente,Mambo Suavecito,179.587,11,0,1,-13.805,178.46812
SOXJPDJ12AC4689AE4,Memphis La Blusera,Hoy Es Hoy,108.009,6,1,4,-6.574,243.46077
SOZRSKM12AB01881E6,Crazy Horse,E se tu lontana sei,106.854,2,0,3,-10.247,191.65995
SOZBWGI12AB017D445,Skeeter Davis,Foggy Mountain Top,148.653,2,1,4,-13.321,160.7571
SOOXCKQ12AB0184FBC,One Block Radius,All On Our Own,124.022,4,0,4,-2.45,236.72118
SOMFGBQ12A582917CD,Various Indian Tribes,Mountain By The Sea (Tribe Unknown),136.726,9,1,4,-12.852,193.25342
SOOWPWH12A8C13649B,Timo Maas,Bad Days,87.995,4,0,1,-8.92,417.56689
SOCHXGO12A6D4F918E,Nana Caymmi,Nossa Dança,115.781,2,1,4,-12.209,174.54975
SOKYSHY12A8C13EA99,Anat Ben David,Moon Boom,100.042,0,0,4,-8.913,213.7073
SOFVPZU12AF729CC83,Butthole Surfers,All Day,79.709,9,1,4,-3.237,512.1824
SOIBLAH12AB018B3BA,Pepper,Stormtrooper (Live),148.712,11,0,4,-5.356,108.93016
SOVDKIH12AB0187301,Memphis La Blusera,La Revolución,159.668,1,0,4,-7.164,261.642
SODLKUO12A8C13CA35,The Rolling Stones,Time Is On My Side,107.455,4,1,3,-7.343,172.72118
SOCTMWO12AB018563C,Twila Paris,We Will Glorify (Key-B-Db-Premiere Performance Plus),135.989,11,1,5,-10.012,201.32526
SOIXNYE12A8C1366F2,Bob Carlisle,Man Of No Reputation,103.634,7,1,4,-16.196,331.25832
SOJRGAN12A8C1339B6,The Michael Stanley Band,Waste A Little Time On Me,103.731,9,0,4,-15.161,232.12363
SOPZKAF12A8C140A6A,Mariano Yanani,Air_ Siote No. 3 (J.S. Bach),111.903,2,1,4,-16.41,191.42485
SOOPTTP12A8C134AA6,Rikk Agnew,Everyday,154.286,7,1,1,-7.594,269.40036
SOXVSTI12A6310ECC7,Eminem,Ricky Ticky Toc,86.007,0,1,4,-5.92,171.72853
SOMNMLC12A8C144272,Malkit Singh,Mana Laina Chahida,127.582,6,0,1,-13.891,337.60608
SOIEXWD12A8C14314E,Barry Manilow,Come Monday,98.001,7,1,4,-3.723,235.96363
SOUYBKO12AB018735E,Carlos Baute,Angelito (Directo 09),109.982,9,1,4,-4.392,211.46077
SOPJEXC12A6D4FB529,Marga Gomez,Hot Dental Supplies,78.139,0,1,4,-14.218,95.73832
SOQTVUL12A6D4F8F04,Dexys Midnight Runners,Until I Believe In My Soul,84.437,7,1,1,-8.844,434.88608
SOQTFNY12A8AE47D3F,Jean-Jacques Goldman,Là-Bas,148.642,2,1,4,-8.508,501.05424
SOJADBN12A6D4FD5F2,Etienne de Crécy ,Déstockage massif (with Alex Gopher),115.862,10,0,4,-8.178,215.84934
SOGKMGI12AB018B11C,T-la Rock,Back To Burn,197.152,6,1,4,-6.265,151.61424
SOULMYP12A8C143D8B,Kent,Ingenting,120.008,11,0,4,-6.421,257.74975
SOQJQUF12AB0184B38,Silent Stream Of Godless Elegy,Theme III,162.676,3,1,7,-16.468,50.1024
SOAABSU12A81C1FB9E,Stiff Meat,Lonely,166.124,1,1,4,-6.735,240.29995
SOHBEDZ12A8C14021D,Sonora Santanera,Estoy Pensando En Tí,105.459,0,1,1,-11.106,168.46322
SOJPZOO12AC90718EE,Asterisk*,Iron-head: Palestine,197.831,9,1,1,-4.439,41.84771
SOIDJZY12A6701DEF7,Jimi Hendrix,Voodoo Chile Blues,175.663,0,1,3,-12.797,528.14322
SOSMRWG12A58A7EA03,Dr. Elmo,Grandma's Spending Christmas with the Superstars,106.127,5,1,4,-16.241,185.5473
SOLHQLA12A58A7653B,Tommy Castro,Sho' Enough,122.019,0,1,4,-9.31,240.27383
SOCWHIU12AB01872DA,Les Ogres De Barback,L'education du corps des porcs,149.591,11,0,4,-5.612,287.242
SOPHKMV12A6D4F92BC,Panzer AG,WHEN I AM YOU,120.042,11,0,4,-3.382,305.05751
SOOMWCA12AB01834ED,Rodney O & Joe Cooley,Murda',90.071,11,1,4,-16.376,230.84363
SOVZXBP12A8C1366A1,Gus Cannon,Big Railroad Blues,116.539,9,1,4,-20.832,197.0673
SOKLETG12A58A7D0BF,Suicide,Do It Nice,130.826,9,1,5,-13.753,323.94404
SOCQXMW12A58A7E63F,William Orbit,The Monkey King,95.869,2,0,4,-34.703,315.01016
SOTESSB12AB017F56D,Point Of Grace,Amazing (LP Version),125.95,6,0,4,-6.477,294.08608
SOGCDYR12AC961854A,Jack Johnson,You And Your Heart,107.042,2,1,4,-7.045,196.20526
SOMCQZY12A8C136BBF,Lee Ritenour,Can You Feel It?,93.848,6,0,4,-11.241,321.56689
SOBHGGX12A8AE45557,Max Melvin,Someday,100.01,1,0,4,-9.199,262.79138
SONGLFT12AB0189B1E,Plagia,Floripa,132.002,3,0,4,-12.611,354.11546
SOMUULD12A6D4FBB30,La Portuaria,Hasta El Final,122.026,7,1,4,-7.29,224.91383
SONGJCH12A8C140C32,Hollywood Bowl Orchestra / John Mauceri,John Dunbar Theme [Dances with Wolves],111.267,3,1,4,-19.76,147.64363
SOYDWJC12AB017D699,Rainer Bielfeldt,Gewisse Leute,106.07,10,0,4,-14.393,192.73098
SOOUQMH12A58A7C633,Sylvester Weaver,Guitar Rag,110.691,2,1,4,-20.444,181.18485
SOHOPAT12A8C1436AC,Blue October,My Never,103.647,4,1,4,-12.637,225.67138
SOCKZDX12A58A7B950,X,Motel Room In My Bed (LP Version),122.495,2,1,4,-6.671,160.07791
SOJEZUU12AB018B8C5,Jimi Hendrix,Fire,167.263,1,1,1,-6.216,192.23465
SOROJYG12AB0182217,Intars Busulis,???????,133.981,5,1,4,-4.003,200.46322
SOUEEDA12AC3DF474F,Jedi Mind Tricks,Brute Force II,87.005,7,1,4,-7.359,240.06485
SONJHTY12AB017FCE6,Broadcast,One Hour Empire,161.196,9,1,1,-7.42,102.94812
SOUWIHB12AB0182455,Fiona,No More Lonely Nights,64.734,1,1,7,-5.355,227.5522
SOKOPOR12AB0184FED,Carl Crack,Dogon,51.265,7,1,1,-12.891,256.70485
SOQTUQJ12A8C144F36,France D'Amour,Ma soeur,103.427,0,0,3,-8.26,226.06322
SOFMMKA12A58A7CBF5,Phil Collins,Welcome,123.943,0,1,4,-8.238,216.92036
SOXFAJU12A8C131CEC,Teena Marie,Light,59.253,10,1,1,-21.997,78.96771
SOKUGPJ12A58A7FD8D,Mindless Self Indulgence,Never Wanted to Dance (Live In London),182.98,6,0,4,-4.487,222.14485
SOOSGYY12A8135690B,Ray Charles,Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953),97.302,5,1,1,-16.077,87.06567
SONNOZT12A6D4FC2EE,Laurindo Almeida,Pega Joso,128.664,0,1,1,-19.87,201.03791
SOESZEO12AB017F908,Mandi,Pieni Maailma,113.063,7,1,4,-6.572,200.59383
SOAQHHC12A8C139869,The Color Red,Cleansing,157.001,6,1,4,-4.773,216.05832
SOJUNOI12A8C137A33,Jim Bryson,Somewhere Else,98.623,7,1,4,-7.716,232.80281
SOXMPXX12AB01891E3,Irreversíveis,Os Dois Irreversíveis,104.02,11,0,4,-7.632,254.82404
SOYXZAY12A8C1406D1,Information Society,More to This,220.031,10,0,4,-6.209,233.42975
SOQMMMQ12AB0181202,Marcie Blane,Ragtime Sound,103.189,3,1,4,-8.882,138.29179
SOXGJST12A8C1406F6,Curtis Mayfield,This Year (ReMastered),94.672,2,1,4,-15.314,225.67138
SOOHVCV12AB0181E5D,PMD,The Awakening (Clean),115.949,11,0,5,-10.69,214.02077
SORZRPC12A8C13A1B1,Alain Morisod,Besame Mucho,117.993,7,0,3,-9.472,245.44608
SOFCZKJ12A6D4F5BF0,Tom Cochrane,What's In You?,137.149,4,1,4,-12.172,227.60444
SOZCYVH12A8C13EB54,Gold City,It Came Upon The Midnight Clear,145.16,10,1,3,-10.786,173.66159
SOBKIMB12A8C136DE9,Foo Fighters,X-Static,101.544,10,0,4,-7.986,253.49179
SOSGXII12A67020363,U2,Vertigo,130.013,11,0,4,-4.833,451.44771
SOSBROL12AB0183CD0,Roy Drusky,Country Rose,103.053,0,1,5,-17.772,138.84036
SOSYNKD12A6D4F6655,SAF,Skopska situacija,82.634,10,0,4,-10.575,317.54404
SOMHQKT12A6D4FAE5D,Pursuit Of Happiness,Hard To Laugh,125.1,9,1,4,-9.224,159.60771
SOQIJPO12A8C13E369,Jane Winther,Deep Voices,21.438,2,1,1,-24.773,164.98893
SOBVXQL12A6D4F7FC0,Gym Class Heroes,New Friend Request (Amended Version),91.97,1,1,4,-4.952,254.51057
SOUGKGL12A58A7BA58,Xmilk,Why,146.454,1,1,4,-3.8,100.8322
SOBUAFP12A6D4F9934,Mario Rosenstock,Smoke,79.05,0,1,7,-17.472,44.19873
SONSWDF12A8C133D57,Jape Squad,Bus Monkeys,89.696,7,1,3,-5.967,267.33669
SOLPZLH12A6D4F9D12,Frankee,Gotta Man,110.768,5,1,4,-9.035,149.99465
SOANUHW12A8C137587,Williamson,Time You'll Never Get Back,105.982,7,1,4,-11.96,354.06322
SOMORCS12A58A7E211,Operator,Soulcrusher (Amended Album Version),135.958,5,1,4,-5.15,213.55057
SODXJGJ12A6D4F9E5D,The Stooges,T.V. Eye (Take 3),132.595,9,1,1,-6.862,328.9073
SOIHKKW12AB0186CB7,Dntel,A Machine and a Memory Keeps You Alive,93.32,5,0,5,-15.644,252.86485
SOSWXBF12A58A78B99,David Meece,Some People They Never Believe (LP Version),126.555,2,1,4,-13.341,203.83302
SOFMNYQ12AC468D899,Harvey Averne,Why Can't We Really Be Free,89.848,8,1,1,-15.605,185.20771
SOKAMAI12AB01852F5,Tyrone Taylor,Members Only,165.271,9,1,4,-7.64,223.50322
SOQVCQK12A6D4FD32F,Shanadoo,King Kong,142.946,10,1,5,-3.198,225.20118
SOLOJYI12A8C13C49E,Kaija Koo,Savu hälvenee,155.049,11,0,4,-8.228,192.26077
SODZIBG12A8C13F4F3,Snow Patrol,Chasing Cars,106.002,9,1,4,-6.621,268.95628
SOZYFSB12A8C1393CF,Erik Berglund,All I Ask Of You,66.595,1,1,1,-8.274,253.04771
SOTSXZM12A8AE47061,Günter Noris,Tigerauge Rock,92.277,2,0,4,-11.19,180.79302
SOYGEQE12AF729A51E,Moonspell,Tired,122.0,2,1,4,-6.994,323.7873
SOEBDOO12AB01868CA,Chico Hamilton,Autumn In New York,110.167,4,1,4,-29.692,200.28036
SOMIPLK12AB017C7B2,Finntroll,Grottans Barn,150.012,7,1,4,-6.51,276.45342
SOSDYXX12AB017AD6B,RUN-DMC,King Of Rock,98.0,2,0,4,-5.19,446.32771
SOBWLUO12A58A7DF7E,Andréa,It's Not Whatcha Got (Fondling Club Mix),127.882,1,1,4,-8.341,288.20853
SOHRKRG12A6310F103,Placebo,Where Is My Mind (XFM Live Version),84.956,5,1,4,-6.465,223.92118
SOICNXT12A8BEE958B,Heaven 17,Resurrection Man,152.02,6,0,4,-10.481,242.28526
SOVCWYN12AB0181888,Azukx,Lift (Joi Blarneyformasian),120.954,2,1,4,-8.637,295.94077
SOGMESY12A67020F25,Queens Of The Stone Age,This Lullaby,159.212,4,0,3,-19.368,82.85995
SOKSIRH12AB017FDCB,Steve Azar,Indianola,116.829,4,1,4,-10.164,274.46812
SOKLWWG12AB018A824,Chris Farlowe,Paperman_ Fly In The Sky - Original,177.598,0,1,4,-11.854,165.51138
SOAZSIZ12AB018AF81,The Suicide Machines,Your Silence,145.18,10,1,4,-2.323,170.84036
SOVFVSB12A8C1384CC,Orquesta Broadway,El Termometro,91.488,5,1,4,-9.89,170.23955
SONWYRE12AB0181366,Kenny Neal,Since I Met You Baby,85.006,5,1,4,-11.777,295.1571
SOJUORK12A8C143BE5,MC5,Looking At You (Cody High School),165.294,9,1,4,-11.74,413.33506
SOUSNTL12A6D4F7CE9,Ghorwane,Matarlatanta,78.666,0,1,7,-12.354,343.40526
SOSAIYU12AB01859D8,Nichols,Dirty tarraxa 2 (feat. Neuza),85.94,11,0,4,-5.477,188.49914
SOHQLJI12A6D4F76F7,Francis Dunnery,The Ava Song,101.663,7,1,4,-7.884,257.20118
SODRLXB12AB017B14B,Julien Clerc,Comme Si C'était Doux,79.042,8,1,5,-15.404,107.28444
SOBZOHA12A8C135417,Ennio Morricone,S.O.S.la Fine (Reprise 2,110.674,0,1,1,-18.086,228.49261
SOSQYCZ12AF72A1A14,Vaselines,Teenage Superstars (Album),189.825,11,0,4,-6.186,207.17669
SOIKXDG12A8C13E7E1,Beto Cuevas,Mentira,140.056,4,0,3,-16.765,259.52608
SOIXMRD12AC468E1EB,Catia Werneck,Himalaya Dreams,84.72,10,1,4,-13.397,226.66404
SOHTGJW12A58A7D7D3,Dimmu Borgir,The Fundamental Alienation,112.277,10,1,4,-4.061,317.36118
SOAKCVK12A67020429,Off Broadway,Bully Bully (LP Version),120.521,9,0,4,-10.815,244.87138
SOBPYWO12A8C133A1A,Bill & Gloria Gaither,Holy Ground (Homecoming Hymns Version),71.533,2,1,4,-11.58,318.45832
SOBMCVB12A8C1385CB,Hélio Ziskind,Era um dia desses,101.624,4,1,3,-17.13,105.42975
SOAWMQC12AB0184136,Pumpkin Buzzard,Hard Pure,118.796,5,1,1,-6.828,228.0224
SOJWZVU12A8C137019,Memphis Minnie,Pig Meat On The Line,136.821,0,1,4,-20.174,156.42077
SOPBJAX12A6310E86F,Steel Pulse,We Can Do It,158.57,10,1,4,-13.486,237.45261
SOGOHFY12A8C136F9C,Mississippi John Hurt,Waiting For You (I Forgive You Before I Go),80.864,5,1,1,-10.913,271.22893
SOHANRI12AB0186668,Caspa,Back to '93,93.33,1,1,1,-8.559,371.64363
SOOGLXF12AF729E2D7,Pacha Massive,Take The Wheel,102.009,11,0,4,-8.328,211.17342
SOLFTJF12AB0183000,Kardinal Offishall / Keri Hilson,Numba 1 (Tide Is High),130.136,11,0,4,-3.963,224.28689
SOTWAJH12A6D4FA397,THE COOKIES,Chains (LP Version),120.183,2,1,4,-7.848,149.18485
SOOFGYY12A8C13A8DF,Peppermint Creeps,Bastard,186.128,7,1,4,-5.745,153.93914
SOPJETO12AB017BDAF,M Sane,"Unda Da Influence"" (Snippets)",173.221,7,1,4,-6.962,126.87628
SOQWDSR12AB01850B6,Oesch's die Dritten,Der weisse Mond von Maratonga,93.265,0,1,4,-7.094,209.97179
SOKYCTE12AB0185FE3,The Grip Weeds,Melancholia,128.399,11,1,4,-5.851,206.18404
SOGDLTS12A8C135A9B,Alice In Chains,Sickman,150.077,10,0,4,-5.626,329.37751
SOSFJWB12AB018906D,Vanessa Daou,Smoke,123.094,6,0,4,-14.904,167.6273
SOUXWAB12A5891DAB9,Dark Fortress,The Silver Gate,116.49,9,1,4,-2.93,409.96526
SOSCKDQ12A81C22BA4,Gloria,If Music Be The Food Of Love,93.119,5,0,4,-13.391,130.92526
SOGFHXF12A8C136B2A,Wilshire,Special,130.12,4,0,4,-3.663,184.37179
SOUZRAZ12A8C13835F,Legacy Five,Out Of My Darkness,90.033,1,1,4,-8.885,189.07383
SOCLPMP12A81C2354B,Seal,Prayer For The Dying (Album Version),133.155,5,1,5,-7.294,330.26567
SOOZPUG12A8C132EDD,Sir Neville Marriner,Ancient Airs and Dances (1996 Digital Remaster)_ Suite No. 2: III.  Campanae parisienses (anon.) - Aria (Marin Mersenne),0.0,0,0,1,-25.585,220.05506
SOFYSKU12A8C13A72B,Nickelback,Follow You Home (Album Version),140.027,5,1,4,-3.693,260.33587
SOCMBTX12AB0181E7E,Angélica María,Una Sopita De Tu Propio Chocolate,114.045,0,1,5,-11.101,171.2322
SOJGCBK12AB01884D3,Chris Standring,Say What!?!,140.044,0,1,4,-9.041,269.322
SORRHKT12AB0186469,Mons Leidvin Takle,Blott En Dag,60.509,7,1,5,-16.067,180.37506
SOQCUBJ12A8C13FEC6,Nicholas Hooper,The Sirius Deception (Album Version),98.509,1,1,4,-19.751,154.38322
SOHFNIA12AC4689741,The Ocean,Catharsis Of A Heretic,139.972,5,0,4,-8.966,128.83546
SOZUQAZ12A81C21E0D,Los Solitarios,Verdad Amarga,94.994,5,0,1,-14.058,168.12363
SOJFIUP12AB0187346,Glen Washington,Your Love,102.605,5,0,1,-14.213,234.68363
SOPRNQZ12A58A7B8E5,Anti-Flag,Spaz's House Destruction Party,131.121,1,1,4,-6.547,184.05832
SOPMFLZ12A6D4F9D3A,Josh Groban,Mai [Live],125.958,9,1,4,-7.341,282.85342
SOCIFJJ12A8C13F98C,Josh White,This Heart Of Mine,163.083,4,0,1,-21.858,178.75546
SOUSGHY12A8C13581E,The Paynes,When He Was On The Cross (I Was On His Mind),115.919,11,1,4,-12.634,310.20363
SOMFZZQ12A8C13AB56,Bacilos,Lo Mismo Que Yo (Bonus Track),80.996,6,0,4,-8.64,247.71873
SOIVGLD12AB0183ACA,4Him,Wings,171.329,1,1,3,-9.295,241.97179
SORFXPG12AB0182E21,Scalplock,Pedagogy for the Oppressed (Album Version),75.889,6,0,5,-8.502,114.02404
SOZOGUO12A8C13BD9E,Erkki Junkkarinen,Rakkautta Kööpenhaminassa - Förälskad i Köpenhamn -,101.272,5,1,3,-11.126,165.53751
SOWDPOU12AB018495D,Juggler,How It Feels,140.019,10,0,5,-14.1,231.94077
SOLOEUX12A58A7C81F,Lee Ritenour,Keep It Alive,82.733,10,1,4,-14.199,291.83955
SOHPDWN12AAA15E9AF,Cursed,Pariah,104.805,5,0,1,-3.599,74.68363
SOHQPWP12A58A7986C,The Fever,Bye Bye Betty Blue,84.461,7,0,4,-4.533,194.45506
SOHCTUT12A6D4FCD56,KRS-One,Getaway,109.072,1,1,5,-5.73,187.24526
SOVWFNE12A8C13FF36,Washboard Sam,Come On In,174.609,0,0,4,-16.055,162.87302
SOPPBPK12A8C14683C,Semisonic,Secret Smile,99.059,1,1,4,-9.429,280.00608
SOZKQVH12AB01802D8,Carlos Vives,Si Es Que Te Vas,130.513,0,1,3,-8.285,262.24281
SOVWHFZ12A8C14489D,Vanessa Bell Armstrong,Greater,93.924,1,1,4,-5.251,419.68281
SOUXWCM12A8AE47834,Information Society,Hack 1/Charlie X,120.583,1,0,4,-11.331,211.9571
SOISGJD12A8C144775,Tito Rodriguez_ Louie Ramirez,La Piel de Tu Alma,162.984,8,1,4,-16.375,244.27057
SOCGNBW12A8C14117F,Margaret Smith,Disciplinarian,111.006,6,1,1,-17.532,46.86322
SOMWNSA12A8C1343F1,Wilks featuring doniki,Fly to zion,170.702,7,1,4,-10.791,255.00689
SONBZKG12AB0187337,Carlos Baute,Estas hecha para mi (Directo 09),113.966,9,0,4,-4.678,214.09914
SOUEUCC12AB018C4B3,The Pineapple Thief,Boxing Day,160.052,4,0,3,-11.104,233.66485
SODDLAZ12AB018350A,Blind Blake & The Royal Victoria Hotel Calypsos,Bahama Lullaby,110.603,3,1,3,-9.23,161.74975
